gene	logFC	logCPM	PValue	FDR
Lgals7	1.84575884845732	1.97690042457372	0.00047746833767012	0.0344987781077228
Wdr66	1.12177765756853	3.4825789222705	0.000478067116419717	0.0344987781077228
Cyp4b1	-0.780421811652773	9.28738658419665	0.00048364198808869	0.0346950601872612
Gbx1	-1.65846507167194	1.37990710748199	0.000486013043743831	0.0346950601872612
Arrdc4	-0.796903849241406	4.98582173100682	0.000489354586542959	0.0347455886271404
Crip1	0.679302199986486	6.87928834477874	0.000493890819678882	0.0347455886271404
Actg1	0.79012197679714	10.0090574749461	0.000494571189224998	0.0347455886271404
Tfap2b	-1.81244072584643	2.32749207960874	0.000497642551684812	0.0347665308723882
Add2	0.665223743634256	6.69779472463225	0.000500105994624653	0.0347665308723882
Crct1	3.41756834133102	4.20992890503573	0.000505336287882371	0.0349471626588652
H19	1.68309081577745	2.73159968384174	0.000515439724354692	0.0353175698671131
Gja3	-1.36046705873348	3.58648185273521	0.000516012091747247	0.0353175698671131
Hdac9	-0.959739451086152	3.95425383212006	0.000521718112062618	0.0353874819534638
Gcgr	-1.65749417209941	2.33843981474462	0.00052236379446294	0.0353874819534638
Gprc5a	1.29989816280677	4.11483214502701	0.000549161138740719	0.0370140182751232
Oxct1	-0.754273157608373	7.75398363865111	0.000558020130430019	0.03737868203523
Marcksl1	0.996809869086205	6.43827583197025	0.000560201666290915	0.03737868203523
Glipr2	1.1171093971683	3.42240741773281	0.000564960822000811	0.0375077489726338
Tdrd5	-0.786038248240919	6.99788842789782	0.000590068849162193	0.0388472904956668
Dach1	-0.791774472950537	7.08548016465864	0.000592701672065072	0.0388472904956668
Ly6a	0.939548188781842	8.63601443713448	0.000593914743984061	0.0388472904956668
Fxyd5	0.688001724790496	6.50646125041938	0.000605044934383604	0.039244837683537
Clcnkb	-1.49029894148524	4.66651307164729	0.000605903880488408	0.039244837683537
Trpv5	-1.9619693423246	0.590826367873101	0.000616731758321198	0.0397522538203343
Gpam	-0.709055451586683	5.78551603628329	0.000649538408798666	0.0416645941643898
Cryab	0.673906083709923	7.80444170353857	0.000652961761005935	0.0416828185703692
Brinp2	-1.17552023543758	4.11230089271885	0.000658067947077466	0.0418077808674382
Deptor	-0.843137007476808	4.82581882295137	0.000670516746523345	0.0423958160016046
Plekha6	-0.895459435535583	5.30822346869401	0.000674686699801617	0.0424572985780373
Lfng	0.772389830169961	6.67030012309479	0.000684940732666036	0.0425726104067916
Anxa1	0.75940305354882	8.88267313616725	0.000684958980327946	0.0425726104067916
Cyp24a1	-1.64278598074059	4.23357011814335	0.000686137869186128	0.0425726104067916
Acss1	-1.07212828541412	5.65074112177926	0.0007018669403876	0.0431975994995073
Blnk	-1.66489207567364	0.788363357698553	0.000703726871082338	0.0431975994995073
Sostdc1	-1.4168562710515	2.01845706172369	0.000706561627627975	0.0431975994995073
S100a8	2.09907821143787	1.02826198325148	0.000709224031547868	0.0431975994995073
Itga5	0.718255038063449	6.19219038659158	0.000723536952890385	0.0438681445683951
Rgs11	-1.66329713393758	0.483789688068084	0.000728356079601718	0.0439596001134164
Pgam2	-1.1287304992753	2.95364015072512	0.000738512151236915	0.0443708793851754
Capg	0.960711966384829	5.26565666006045	0.000765758241617255	0.0458006213161888
Tmem150c	-0.899005142934925	7.06881283150208	0.000784228230792652	0.0465135156585339
Stmn1	-0.884035124297083	5.06991252644694	0.000785391153414129	0.0465135156585339
Kl	-1.38758442010881	6.20533747505674	0.000788186550924095	0.0465135156585339
Adamts9	1.2148207661873	6.55504704783914	0.000815060029774099	0.0478865799793827
Sim1	-1.67458617436093	1.06623564632584	0.000840955564146441	0.0488556728515134
Acot9	0.703700589127646	5.90201417800758	0.000841729743872126	0.0488556728515134
B2m	0.984614389293938	9.5229134331591	0.000844534672562221	0.0488556728515134
Kap	-0.940218037096201	9.05358687064709	0.00084627238709505	0.0488556728515134
Gramd4	0.720847045710344	6.83404844828323	0.000854878016905485	0.0490470481081719
Rhbg	-2.00968627386598	1.25065738771327	0.000856975083679461	0.0490470481081719
Cdc42ep3	0.753466751884925	6.47396452731824	0.000872889761404807	0.0496538494655838
Actb	0.675345835298208	11.1935126523618	0.000876293825099837	0.0496538494655838
Sost	1.3863914189744	3.54579138710877	0.000880340290508725	0.0496538494655838
Ptchd4	-1.02716536560874	3.74788844983527	0.000882535658523706	0.0496538494655838
