gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1700021N21Rik	83.6164972895718	-0.266232227868264	0.338025276125897	-0.787610414580672	0.43092462100163	0.736730779370578
1700022H01Rik	0.906201320220158	1.93928890966423	4.08062751899859	0.475242815139408	0.634613913191668	NA
1700022I11Rik	2.67925747983223	-5.64553090789176	2.30131716651208	-2.45317376937149	0.0141601915926852	NA
1700022N22Rik	22.5537478829701	0.347197976994133	0.64351592845556	0.539532840822463	0.589519242847233	0.826991835472079
1700023D09Rik	17.7213995588923	-0.55802045980986	0.850941892411023	-0.65576799636552	0.511973411092195	NA
1700024J04Rik	5.57832150020577	-1.61837737323601	1.39097416445515	-1.16348485442211	0.24463283956797	NA
1700025D23Rik	1.14323522672759	4.53747830254667	3.96027653296762	1.14574784482197	0.251899500930225	NA
1700025G04Rik	5141.44032560669	-0.296087145085171	0.202819101065982	-1.4598582851861	0.144329025879751	0.484714178920212
1700025M24Rik	5.85663823112332	0.325196322613291	1.54499088903812	0.210484297946735	0.833289705590272	NA
1700025N23Rik	5.71140262335088	0.790238471589287	1.17641812477778	0.671732656055907	0.501753907937804	NA
1700027F09Rik	0.972011809323692	4.30267050803059	4.62203284159667	0.930904356478836	0.351903040806984	NA
1700027J07Rik	1.71388178995471	0.311169830999955	2.68495392544888	0.115893918346451	0.907736615674144	NA
1700028E10Rik	19.3125644587971	-0.0577637560935194	0.760454550689895	-0.0759595113752891	0.939451310334618	NA
1700028I16Rik	2.66124764704104	0.694827968747161	2.21657481910346	0.31346921509656	0.753924205736114	NA
1700028J19Rik	51.4612939938183	-1.69091091625809	0.64412434848658	-2.62513118814871	0.00866155877715556	0.126969988734315
1700028K03Rik	33.6367586795023	0.449562919892651	0.516271721449952	0.8707874191328	0.3838702358275	0.707693963870965
1700028P14Rik	2.94348829846742	-0.00743470912198073	2.18312058946004	-0.00340554212070327	0.997282775772994	NA
1700029H14Rik	1.71079935732956	4.54052879422711	2.96934981095159	1.52913232973787	0.126231642105926	NA
1700029I15Rik	68.9957583829893	-0.406573507733912	0.290837060353876	-1.39794257045238	0.162130313626605	0.508598677459351
1700029J07Rik	162.055248192543	-0.753066224427482	0.340538747581203	-2.21139658783736	0.0270083859307166	0.225552912259171
1700029N11Rik	1.30770579477914	2.51747172327645	3.43456618919139	0.732980989331042	0.463570024365702	NA
1700030C10Rik	86.0272068551555	0.978325732216059	0.679417237529514	1.43994835305244	0.149882011562831	0.49260412392607
1700030C12Rik	3.02028176262946	1.11815934974114	2.53531473633738	0.441033743745945	0.659188568363102	NA
1700030J22Rik	96.764965099875	-0.212624840769606	0.353832304720132	-0.600919808432369	0.547893399110527	0.802438155904181
1700030K09Rik	524.124210810636	-0.0411674414030749	0.164492356890668	-0.250269630645741	0.802378840516238	0.924138629869162
1700031A10Rik	13.3502593410114	1.91634045381327	0.902241720040658	2.12397676947028	0.0336720861450178	NA
1700034H15Rik	57.2865329818085	-0.263574685059427	0.537020324123503	-0.490809515430574	0.623561179346146	0.845854785490025
1700034I23Rik	3.1311212626701	-1.39471276266198	2.14229281489547	-0.65103740859535	0.515022339009469	NA
1700034J05Rik	2.42244175648555	2.70076034025762	2.56984711913562	1.0509420269195	0.293285216616357	NA
