gene	baseMean	log2FC	lfcSE	stat	pvalue	padj
Nasp	1125.6438536075	0.0131198481823702	0.169857997008848	0.0772400971011494	0.938432544034036	0.99231558246018
Unc119	187.831297251501	-0.0270778019506761	0.350679866283215	-0.0772151599054381	0.938452381791939	0.99231558246018
Araf	5935.61834988282	0.00856249224745097	0.111071950813708	0.0770895998919848	0.93855226646399	0.992364525931173
Prmt5	1555.49992756084	-0.0123504822228432	0.161542656759102	-0.0764533806155027	0.93905840224641	0.992842982959815
Cdc123	1989.70945652316	-0.00863531919368625	0.113161309339251	-0.0763098204157226	0.939172613065399	0.992859389602134
Sall1	1825.14095468294	-0.0154475188991904	0.202709833378484	-0.0762050791603581	0.939255941856581	0.992859389602134
Rragb	236.087914901144	-0.0207826722992256	0.27320157561155	-0.0760708361681462	0.939362742257965	0.992859389602134
Capn15	1538.87535002548	-0.0133703337037785	0.175847174966115	-0.0760338271362898	0.939392185919409	0.992859389602134
A1cf	641.870496431305	-0.0773084293849521	1.01713403844537	-0.0760061373062627	0.939414215460449	0.992859389602134
Cdrt4	3.0376994069899	0.144421410008169	1.90582959090303	0.0757787635880597	0.93959511173761	0.992859389602134
Akirin2	3647.69549712133	-0.00960756922591628	0.126854487705006	-0.0757369281901814	0.939628395905395	0.992859389602134
Btnl10	5.07217246190006	0.13571183489523	1.79199800549542	0.0757321350130132	0.939632209355319	0.992859389602134
Gcnt3	3.36347937360017	0.158884016887696	2.10022664664958	0.0756508908889232	0.939696847359913	0.992859389602134
Rab30	229.9715285256	-0.021880841943974	0.289292253437031	-0.0756357686181069	0.939708878715848	0.992859389602134
Gm12915	4.17600368045413	0.105968956641015	1.40266001525478	0.0755485687825546	0.939778255618971	0.992859389602134
Mir3098	37.3660644734992	-0.0377289759371901	0.499694853456154	-0.0755040314628748	0.939813690051527	0.992859389602134
Zkscan16	30.5777326250872	0.0475366218310958	0.629887605641565	0.0754684191359472	0.939842023737168	0.992859389602134
