gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1700021F02Rik	0.809489255168895	-2.8093302029421	3.68022230609397	-0.763358832505908	0.44524942433287	NA
1700021N21Rik	85.8825057279693	-0.425688585953277	0.294960126332206	-1.44320722684338	0.148962104345724	0.42679206789522
1700022H01Rik	1.16547780850041	-0.959741498026033	3.00456317208794	-0.319427964418231	0.74940200811621	NA
1700022I11Rik	2.4524640215223	-5.05731788179061	2.33107699020138	-2.16951988417753	0.030043236418347	NA
1700022N22Rik	24.4566040602397	-0.156656503933613	0.569341317942317	-0.275153934901111	0.783197976038959	0.923412557437621
1700023D09Rik	17.8374037017887	-0.608451341659903	0.712154387530738	-0.854381230128475	0.392893792448419	0.696201934764268
1700024J04Rik	5.784799024797	-1.49710967096529	1.15310000317935	-1.29833463432264	0.194172369961124	NA
1700025D23Rik	1.04832836101805	4.52519000514595	3.60385416899355	1.25565291850022	0.209241836132499	NA
1700025G04Rik	4939.64514663802	-0.0675427051982702	0.24709091637305	-0.273351631819182	0.784582929538327	0.923826065771648
1700025M24Rik	5.70370730265483	0.643532999453926	1.27643886213554	0.504162806808676	0.614146974373461	NA
